f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,label
0,2,1,5.0,7,5.0,3,5,15,0,0,0,0,0,0,0,0,0,0,25,11,6,0,5,0,0,0.24,0.0,0.0,0.44,0.5454545454545454,0.0,0,0,1,0,0.08,0,0,0,0,0,0,0,20,10,5,5,0,0,5,7,5,5,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.943465189601647,3.095795255000934,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,2,1,3.0,4,5.0,2,6,10,0,0,0,0,0,0,0,0,0,0,21,7,6,0,5,0,0,0.2857142857142857,0.0,0.0,0.3333333333333333,0.8571428571428571,0.0,0,0,1,0,0.09523809523809523,0,0,0,0,0,0,0,16,6,5,5,0,0,5,4,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.7489948035250964,2.8073549220576037,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,2,1,5.0,7,5.0,3,7,13,0,0,0,0,0,0,0,0,0,0,25,11,6,0,5,0,0,0.24,0.0,0.0,0.44,0.5454545454545454,0.0,0,0,1,0,0.08,0,0,0,0,0,0,0,20,10,5,5,0,0,5,7,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.9132696895151087,3.095795255000934,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,4,3,5.75,10,7.333333333333333,3,14,32,3,3,0,0,0,3,3,0,0,0,59,26,25,19,5,0,0,0.423728813559322,0.0,0.0,0.4406779661016949,0.9615384615384616,0.0,0,0,3,0,0.05084745762711865,0,3,3,0,0,0,0,46,20,21,5,0,0,15,10,15,15,0,0,0,0,3,3,6,0.05084745762711865,0.11538461538461539,0.0,0.0,0.0,0.0,10,3,4,0,0,0,4.406480609873691,3.840265565194928,3.5630741894285696,1.9219280948873623,0.0,0.0,1,phishing
0,2,1,5.0,8,5.0,2,8,12,0,0,0,0,0,0,0,0,0,0,25,11,6,0,5,0,0,0.24,0.0,0.0,0.44,0.5454545454545454,0.0,0,0,1,0,0.08,0,0,0,0,0,0,0,20,10,5,5,0,0,5,8,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.5092750707107134,2.8453509366224368,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,2,1,5.5,8,5.0,3,8,13,0,0,0,0,0,0,0,0,0,0,26,12,6,0,5,0,0,0.23076923076923078,0.0,0.0,0.46153846153846156,0.5,0.0,0,0,1,0,0.07692307692307693,0,0,0,0,0,0,0,21,11,5,5,0,0,5,8,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.796217602590056,3.0220552088742005,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,2,0,2.5,3,0.0,2,2,7,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0,0,1,0,0.15384615384615385,0,0,0,0,0,0,0,9,5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.3927474104487847,2.584962500721156,0.0,0.0,0.0,0.0,1,legit
0,3,0,4.333333333333333,7,0.0,3,3,15,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0,0,0,0.0,0.0,0.0,0.6521739130434783,0.0,0.0,0,0,2,0,0.13043478260869565,0,0,0,0,0,0,0,18,13,0,0,0,0,0,7,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.936180434129755,3.456564762130954,0.0,0.0,0.0,0.0,1,legit
0,2,1,2.5,3,7.0,3,3,14,0,0,0,0,0,0,0,0,0,0,22,6,8,0,7,0,0,0.36363636363636365,0.0,0.0,0.2727272727272727,1.3333333333333333,0.0,0,0,1,0,0.09090909090909091,0,0,0,0,0,0,0,17,5,7,7,0,0,7,3,7,7,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.481714572986073,2.2516291673878226,2.5,2.2359263506290326,0.0,0.0,1,legit
0,3,0,4.0,6,0.0,3,3,14,0,0,0,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0,0,2,0,0.13636363636363635,0,0,0,0,0,0,0,17,12,0,0,0,0,0,6,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.7544418457133455,3.1820058147602133,0.0,0.0,0.0,0.0,1,legit
0,2,1,8.0,13,5.0,3,8,18,0,0,0,0,0,0,0,0,0,0,31,17,6,0,5,0,0,0.1935483870967742,0.0,0.0,0.5483870967741935,0.35294117647058826,0.0,0,0,1,0,0.06451612903225806,0,0,0,0,0,0,0,26,16,5,5,0,0,5,13,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,4.091135423220312,3.6901165175936645,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,3,0,10.333333333333334,22,0.0,2,11,24,0,0,0,0,0,0,0,0,0,0,41,33,1,0,0,0,0,0.024390243902439025,0.0,0.0,0.8048780487804879,0.030303030303030304,0.0,0,0,2,0,0.04878048780487805,0,0,0,0,0,0,0,35,31,0,0,0,0,0,22,0,0,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.171474187957335,3.98319563424773,-0.0,0.0,0.0,0.0,1,phishing
0,3,1,2.3333333333333335,3,7.0,2,4,15,0,0,0,0,0,0,0,0,0,0,25,9,8,0,7,0,0,0.32,0.0,0.0,0.36,0.8888888888888888,0.0,0,0,2,0,0.08,0,0,0,0,0,0,0,19,7,7,7,0,0,7,3,7,7,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.573660689688186,2.5032583347756456,2.5,2.2359263506290326,0.0,0.0,1,legit
0,3,1,14.666666666666666,35,17.0,3,22,37,1,1,0,0,0,1,1,0,0,0,72,46,18,0,17,5,0,0.25,0.0,0.0,0.6388888888888888,0.391304347826087,0.0,0,0,4,0,0.027777777777777776,0,1,1,0,0,0,0,59,39,15,15,4,0,17,35,17,17,0,0,0,0,2,1,3,0.013888888888888888,0.021739130434782608,0.0,0.0,0.0,0.0,12,6,3,2,1,0,4.389994752575352,4.205536075989825,3.4613201402110083,3.3371753411230767,2.321928094887362,0.0,1,phishing
0,3,5,7.333333333333333,17,5.0,2,17,37,2,0,2,0,0,2,0,2,0,0,69,24,30,20,9,4,6,0.43478260869565216,0.08695652173913043,0.25,0.34782608695652173,1.25,0.2,0,0,3,0,0.043478260869565216,0,2,0,2,0,0,0,54,22,22,8,3,5,9,17,9,9,0,1,0,0,2,5,7,0.028985507246376812,0.0,0.06666666666666667,0.0,0.0,0.0,13,2,6,1,1,1,4.255882515882702,3.0943609377704333,3.986569246460625,2.94770277922009,1.5,2.584962500721156,1,phishing
0,2,1,8.0,13,4.0,3,6,19,0,0,0,0,0,0,0,0,0,0,30,17,5,0,4,0,0,0.16666666666666666,0.0,0.0,0.5666666666666667,0.29411764705882354,0.0,0,0,1,0,0.06666666666666667,0,0,0,0,0,0,0,25,16,4,4,0,0,4,13,4,4,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,4.031401845392172,3.6901165175936645,2.321928094887362,2.0,0.0,0.0,1,legit
0,2,0,3.0,4,0.0,2,1,10,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0,0,1,0,0.13333333333333333,0,0,0,0,0,0,0,11,6,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.139572261986723,2.521640636343318,0.0,0.0,0.0,0.0,1,legit
0,2,1,5.5,8,4.0,3,4,16,0,0,0,0,0,0,0,0,0,0,25,12,5,0,4,0,0,0.2,0.0,0.0,0.48,0.4166666666666667,0.0,0,0,1,0,0.08,0,0,0,0,0,0,0,20,11,4,4,0,0,4,8,4,4,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.5932696895151084,3.2516291673878226,2.321928094887362,2.0,0.0,0.0,1,legit
0,2,0,5.0,7,0.0,3,3,12,0,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,0,0,1,0,0.10526315789473684,0,0,0,0,0,0,0,15,10,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.6163485660751644,3.2776134368191157,0.0,0.0,0.0,0.0,1,legit
0,2,1,4.0,5,7.0,3,5,15,0,0,0,0,0,0,0,0,0,0,25,9,8,0,7,0,0,0.32,0.0,0.0,0.36,0.8888888888888888,0.0,0,0,1,0,0.08,0,0,0,0,0,0,0,20,8,7,7,0,0,7,5,7,7,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.5932696895151084,2.94770277922009,2.5,2.2359263506290326,0.0,0.0,1,legit
0,2,1,2.5,3,5.0,2,4,11,0,0,0,0,0,0,0,0,0,0,20,6,6,0,5,0,0,0.3,0.0,0.0,0.3,1.0,0.0,0,0,1,0,0.1,0,0,0,0,0,0,0,15,5,5,5,0,0,5,3,5,5,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.784183719779189,2.584962500721156,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,2,0,3.5,4,0.0,3,3,8,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0,0,1,0,0.13333333333333333,0,0,0,0,0,0,0,11,7,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.3735572622751855,2.5,0.0,0.0,0.0,0.0,1,legit
0,2,1,5.0,7,7.0,3,5,17,0,0,0,0,0,0,0,0,0,0,27,11,8,0,7,0,0,0.2962962962962963,0.0,0.0,0.4074074074074074,0.7272727272727273,0.0,0,0,1,0,0.07407407407407407,0,0,0,0,0,0,0,22,10,7,7,0,0,7,7,7,7,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.7080481500712312,3.2776134368191157,2.5,2.2359263506290326,0.0,0.0,1,legit
0,2,1,4.5,6,4.0,3,4,14,0,0,0,0,0,0,0,0,0,0,23,10,5,0,4,0,0,0.21739130434782608,0.0,0.0,0.43478260869565216,0.5,0.0,0,0,1,0,0.08695652173913043,0,0,0,0,0,0,0,18,9,4,4,0,0,4,6,4,4,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.8492239123906247,3.3219280948873626,2.321928094887362,2.0,0.0,0.0,1,legit
0,2,1,4.5,6,7.0,3,6,15,0,0,0,0,0,0,0,0,0,0,26,10,8,0,7,0,0,0.3076923076923077,0.0,0.0,0.38461538461538464,0.8,0.0,0,0,1,0,0.07692307692307693,0,0,0,0,0,0,0,21,9,7,7,0,0,7,6,7,7,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.5073801024236357,2.721928094887362,2.5,2.2359263506290326,0.0,0.0,1,legit
0,3,0,4.333333333333333,8,0.0,2,5,12,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,0,0.0,0.0,0.0,0.6818181818181818,0.0,0.0,0,0,2,0,0.13636363636363635,0,0,0,0,0,0,0,17,13,0,0,0,0,0,8,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.481714572986073,3.0062389286533895,0.0,0.0,0.0,0.0,1,legit
0,3,0,4.0,6,0.0,3,3,14,0,0,0,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0,0,2,0,0.13636363636363635,0,0,0,0,0,0,0,17,12,0,0,0,0,0,6,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.8796640049025943,3.1820058147602133,0.0,0.0,0.0,0.0,1,legit
0,2,1,6.0,9,5.0,3,7,15,0,0,0,0,0,0,0,0,0,0,27,13,6,0,5,0,0,0.2222222222222222,0.0,0.0,0.48148148148148145,0.46153846153846156,0.0,0,0,1,0,0.07407407407407407,0,0,0,0,0,0,0,22,12,5,5,0,0,5,9,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.8524975771041987,3.3927474104487847,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,2,0,2.5,3,0.0,3,2,8,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0,0,1,0,0.14285714285714285,0,0,0,0,0,0,0,10,5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.521640636343318,2.584962500721156,0.0,0.0,0.0,0.0,1,legit
0,2,1,3.0,4,7.0,2,5,13,0,0,0,0,0,0,0,0,0,0,23,7,8,0,7,0,0,0.34782608695652173,0.0,0.0,0.30434782608695654,1.1428571428571428,0.0,0,0,1,0,0.08695652173913043,0,0,0,0,0,0,0,18,6,7,7,0,0,7,4,7,7,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.795088586397732,2.8073549220576037,2.5,2.2359263506290326,0.0,0.0,1,legit
0,4,8,5.75,10,5.75,3,22,47,3,3,0,0,0,3,3,0,0,0,88,26,54,38,15,0,0,0.6136363636363636,0.0,0.0,0.29545454545454547,2.076923076923077,0.0,0,0,3,0,0.03409090909090909,0,3,3,0,0,0,0,69,20,44,14,0,0,15,10,15,15,0,0,0,0,3,8,11,0.03409090909090909,0.11538461538461539,0.0,0.0,0.0,0.0,16,3,10,1,0,0,4.438062342569442,3.840265565194928,3.8755552159530233,3.1898980954642875,0.0,0.0,1,phishing
0,2,0,6.0,9,0.0,3,6,10,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0.0,0.0,0.0,0.65,0.0,0.0,0,0,1,0,0.1,0,0,0,0,0,0,0,16,12,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.784183719779189,3.334679141051595,0.0,0.0,0.0,0.0,1,legit
0,2,1,4.5,6,4.0,3,4,14,0,0,0,0,0,0,0,0,0,0,23,10,5,0,4,0,0,0.21739130434782608,0.0,0.0,0.43478260869565216,0.5,0.0,0,0,1,0,0.08695652173913043,0,0,0,0,0,0,0,18,9,4,4,0,0,4,6,4,4,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.708132064658601,3.1219280948873624,2.321928094887362,2.0,0.0,0.0,1,legit
0,3,0,9.666666666666666,14,0.0,3,8,23,1,1,0,0,0,2,2,0,0,0,40,31,1,0,0,0,0,0.025,0.0,0.0,0.775,0.03225806451612903,0.0,0,0,2,0,0.05,0,2,2,0,0,0,0,31,26,0,0,0,0,0,14,0,0,0,0,0,0,2,1,3,0.05,0.06451612903225806,0.0,0.0,0.0,0.0,7,3,1,0,0,0,4.3341837197791895,4.131300342505361,-0.0,0.0,0.0,0.0,1,phishing
0,3,1,9.666666666666666,14,13.0,3,10,26,3,3,3,3,0,8,5,3,3,0,52,31,14,0,13,0,0,0.2692307692307692,0.0,0.0,0.5961538461538461,0.45161290322580644,0.0,0,0,2,0,0.038461538461538464,0,8,5,3,3,0,0,36,23,9,9,0,0,13,14,13,13,0,0,0,0,2,1,3,0.15384615384615385,0.16129032258064516,0.21428571428571427,0.23076923076923078,0.0,0.0,8,3,2,1,0,0,4.55651772861486,4.220167681284828,3.6644977792004614,3.546593564294939,0.0,0.0,1,phishing
0,3,4,3.6666666666666665,6,9.0,2,10,38,1,0,1,1,0,1,0,1,1,0,61,13,40,30,9,5,0,0.6557377049180327,0.0,0.0,0.21311475409836064,3.076923076923077,0.0,0,0,3,0,0.03278688524590164,0,1,0,1,1,0,0,48,11,32,7,4,0,11,6,11,11,0,0,0,0,2,4,6,0.01639344262295082,0.0,0.025,0.1111111111111111,0.0,0.0,12,2,7,1,1,0,4.47943692751402,3.3927474104487847,4.343942707918269,2.94770277922009,2.321928094887362,0.0,1,phishing
0,3,0,4.0,6,0.0,3,4,13,0,0,0,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0,0,2,0,0.13636363636363635,0,0,0,0,0,0,0,17,12,0,0,0,0,0,6,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.6635327548042547,2.8423709931771084,0.0,0.0,0.0,0.0,1,legit
0,3,0,5.0,9,0.0,3,4,16,0,0,0,0,0,0,0,0,0,0,25,17,0,0,0,0,0,0.0,0.0,0.0,0.68,0.0,0.0,0,0,2,0,0.12,0,0,0,0,0,0,0,20,15,0,0,0,0,0,9,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.733660689688186,3.4548223999466057,0.0,0.0,0.0,0.0,1,legit
0,2,1,5.0,7,4.0,3,4,15,0,0,0,0,0,0,0,0,0,0,24,11,5,0,4,0,0,0.20833333333333334,0.0,0.0,0.4583333333333333,0.45454545454545453,0.0,0,0,1,0,0.08333333333333333,0,0,0,0,0,0,0,19,10,4,4,0,0,4,7,4,4,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.8553885422075336,3.4594316186372973,2.321928094887362,2.0,0.0,0.0,1,legit
0,2,0,6.0,9,0.0,3,4,12,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0.0,0.0,0.0,0.65,0.0,0.0,0,0,1,0,0.1,0,0,0,0,0,0,0,16,12,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.6219280948873624,3.3927474104487847,0.0,0.0,0.0,0.0,1,legit
0,3,0,4.0,6,0.0,3,3,14,0,0,0,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0,0,2,0,0.13636363636363635,0,0,0,0,0,0,0,17,12,0,0,0,0,0,6,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.5160276412662306,2.8962915290459277,0.0,0.0,0.0,0.0,1,legit
0,3,0,4.666666666666667,8,0.0,3,5,13,0,0,0,0,0,0,0,0,0,0,23,16,0,0,0,0,0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0,0,2,0,0.13043478260869565,0,0,0,0,0,0,0,18,14,0,0,0,0,0,8,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.762267390651494,3.1556390622295662,0.0,0.0,0.0,0.0,1,legit
0,4,0,4.5,9,0.0,3,7,15,0,0,0,0,0,0,0,0,0,0,29,21,1,0,0,0,0,0.034482758620689655,0.0,0.0,0.7241379310344828,0.047619047619047616,0.0,0,0,3,0,0.06896551724137931,0,0,0,0,0,0,0,22,18,0,0,0,0,0,9,0,0,0,0,0,0,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,7,3,1,0,0,0,3.857306856898128,3.594465636961452,-0.0,0.0,0.0,0.0,1,phishing
0,2,1,3.0,3,5.0,3,6,10,0,0,0,0,0,0,0,0,0,0,21,7,6,0,5,0,0,0.2857142857142857,0.0,0.0,0.3333333333333333,0.8571428571428571,0.0,0,0,1,0,0.09523809523809523,0,0,0,0,0,0,0,16,6,5,5,0,0,5,3,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.558518613048906,2.8073549220576037,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,3,0,4.333333333333333,7,0.0,3,5,12,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,0,0.0,0.0,0.0,0.6818181818181818,0.0,0.0,0,0,2,0,0.13636363636363635,0,0,0,0,0,0,0,17,13,0,0,0,0,0,7,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.6635327548042547,3.1898980954642875,0.0,0.0,0.0,0.0,1,legit
0,3,0,2.3333333333333335,3,0.0,2,2,10,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0,0,2,0,0.11764705882352941,0,0,0,0,0,0,0,12,7,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,3.4992275471326924,2.5032583347756456,0.0,0.0,0.0,0.0,1,legit
0,2,1,4.5,6,7.0,3,5,16,0,0,0,0,0,0,0,0,0,0,26,10,8,0,7,0,0,0.3076923076923077,0.0,0.0,0.38461538461538464,0.8,0.0,0,0,1,0,0.07692307692307693,0,0,0,0,0,0,0,21,9,7,7,0,0,7,6,7,7,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.7671834678914613,3.1219280948873624,2.5,2.2359263506290326,0.0,0.0,1,legit
1,2,1,5.0,7,8.0,3,9,38,1,0,1,1,1,7,0,4,4,3,61,11,9,0,8,0,32,0.14754098360655737,0.5245901639344263,2.909090909090909,0.18032786885245902,0.8181818181818182,3.5555555555555554,0,0,1,0,0.03278688524590164,28,7,0,4,4,0,3,47,10,4,4,0,28,8,7,8,8,28,0,1,0,1,1,2,0.11475409836065574,0.0,0.4444444444444444,0.5,0.0,0.09375,7,1,1,0,0,1,5.086314796508346,3.4594316186372973,2.94770277922009,2.75,0.0,4.476409765557392,1,phishing
0,2,0,5.5,8,0.0,3,5,11,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0,0,1,0,0.1,0,0,0,0,0,0,0,16,11,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.784183719779189,3.0220552088742005,0.0,0.0,0.0,0.0,1,legit
0,2,0,3.5,4,0.0,3,3,8,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0,0,1,0,0.13333333333333333,0,0,0,0,0,0,0,11,7,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,3.640223928941852,3.0,0.0,0.0,0.0,0.0,1,legit
0,2,1,4.5,6,5.0,3,5,14,0,0,0,0,0,0,0,0,0,0,24,10,6,0,5,0,0,0.25,0.0,0.0,0.4166666666666667,0.6,0.0,0,0,1,0,0.08333333333333333,0,0,0,0,0,0,0,19,9,5,5,0,0,5,6,5,5,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.8553885422075336,3.3219280948873626,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,2,1,5.0,7,4.0,3,4,15,0,0,0,0,0,0,0,0,0,0,24,11,5,0,4,0,0,0.20833333333333334,0.0,0.0,0.4583333333333333,0.45454545454545453,0.0,0,0,1,0,0.08333333333333333,0,0,0,0,0,0,0,19,10,4,4,0,0,4,7,4,4,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.7406015629507223,3.2776134368191157,2.321928094887362,2.0,0.0,0.0,1,legit
0,2,1,2.0,2,7.0,2,4,12,0,0,0,0,0,0,0,0,0,0,21,5,8,0,7,0,0,0.38095238095238093,0.0,0.0,0.23809523809523808,1.6,0.0,0,0,1,0,0.09523809523809523,0,0,0,0,0,0,0,16,4,7,7,0,0,7,2,7,7,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.594465636961452,2.321928094887362,2.5,2.2359263506290326,0.0,0.0,1,legit
0,2,1,5.0,7,7.0,3,6,16,0,0,0,0,0,0,0,0,0,0,27,11,8,0,7,0,0,0.2962962962962963,0.0,0.0,0.4074074074074074,0.7272727272727273,0.0,0,0,1,0,0.07407407407407407,0,0,0,0,0,0,0,22,10,7,7,0,0,7,7,7,7,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.884155094595804,3.095795255000934,2.5,2.2359263506290326,0.0,0.0,1,legit
0,2,1,4.0,5,5.0,3,6,12,0,0,0,0,0,0,0,0,0,0,23,9,6,0,5,0,0,0.2608695652173913,0.0,0.0,0.391304347826087,0.6666666666666666,0.0,0,0,1,0,0.08695652173913043,0,0,0,0,0,0,0,18,8,5,5,0,0,5,5,5,5,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.795088586397732,2.6416041678685938,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
0,4,3,8.25,16,7.333333333333333,3,18,37,1,1,0,0,0,1,1,0,0,0,69,36,25,12,12,0,0,0.36231884057971014,0.0,0.0,0.5217391304347826,0.6944444444444444,0.0,0,0,3,0,0.028985507246376812,0,1,1,0,0,0,0,55,29,21,12,0,0,12,16,12,12,0,0,0,0,3,3,6,0.014492753623188406,0.027777777777777776,0.0,0.0,0.0,0.0,13,6,4,0,0,0,4.431008428345496,3.909256168518586,3.7532696895151085,3.084962500721156,0.0,0.0,1,phishing
0,2,4,9.5,16,11.25,3,17,47,1,0,1,1,0,1,0,1,1,0,77,20,49,39,9,5,0,0.6363636363636364,0.0,0.0,0.2597402597402597,2.45,0.0,0,0,2,0,0.025974025974025976,0,1,0,1,1,0,0,64,19,40,7,4,0,14,16,14,14,0,0,0,0,1,4,5,0.012987012987012988,0.0,0.02040816326530612,0.1111111111111111,0.0,0.0,12,1,8,1,1,0,4.353796606329346,3.584183719779189,4.24156264992859,2.94770277922009,2.321928094887362,0.0,1,phishing
0,2,1,5.5,8,5.0,3,6,15,0,0,0,0,0,0,0,0,0,0,26,12,6,0,5,0,0,0.23076923076923078,0.0,0.0,0.46153846153846156,0.5,0.0,0,0,1,0,0.07692307692307693,0,0,0,0,0,0,0,21,11,5,5,0,0,5,8,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.6133373140453076,3.2516291673878226,2.584962500721156,2.321928094887362,0.0,0.0,1,legit
